ticker,ID_ISIN,name,GICS_SECTOR_NAME,weight,shares,price,snapshot_date,ticker_bb,ticker_base,ticker_alt,merge_key,esg_score_raw,sector_pct_rank,in_esg_universe
RAND NA Equity,NL0000379121,Randstad NV,Industrials,0.00152441,119.147309,54.44,2019-12-31,RAND NA,RAND NA,RAND NA,RAND NA,12.56027248,0.2631578947368421,True
SHL GY Equity,DE000SHL1006,Siemens Healthineers AG,Health Care,0.00150951,150.0,42.82,2019-12-31,SHL GY,SHL GY,SHL GR,SHL GR,12.54966307,0.47368421052631576,False
WLN FP Equity,FR0011981968,Worldline SA/France,Financials,0.00149088,100.454587,63.15,2019-12-31,WLN FP,WLN FP,WLN FP,WLN FP,12.87016376,0.13636363636363635,True
ZAL GY Equity,DE000ZAL1111,Zalando SE,Consumer Discretionary,0.00146994,138.437944,45.18,2019-12-31,ZAL GY,ZAL GY,ZAL GR,ZAL GR,11.12447904,0.5,False
MB IM Equity,IT0000062957,Mediobanca Banca di Credito Finanziario SpA,Financials,0.00143243,621.051324,9.814,2019-12-31,MB IM,MB IM,MB IM,MB IM,11.09612043,0.6136363636363636,False
EDF FP Equity,FR0010242511,Electricite de France SA,Utilities,0.00142373,610.193925,9.928,2019-12-31,EDF FP,EDF FP,EDF FP,EDF FP,11.6376465,0.5,False
UN0 GY Equity,DE000UNSE026,Uniper SE,Utilities,0.0013959299999999,201.278,29.51,2019-12-31,UN0 GY,UN0 GY,UN0 GR,UN0 GR,10.56537825,0.8333333333333334,False
SCR FP Equity,FR0010411983,SCOR SE,Financials,0.00139442,158.55932,37.42,2019-12-31,SCR FP,SCR FP,SCR FP,SCR FP,11.13214324,0.5454545454545454,False
ING FP Equity,FR0000125346,Worldline Igsa SA,Information Technology,0.0013769799999999,60.527395,96.8,2019-12-31,ING FP,ING FP,ING FP,ING FP,12.87016376,0.4444444444444444,False
SAB SQ Equity,ES0113860A34,Banco de Sabadell SA,Financials,0.00137533,5626.964701,1.04,2019-12-31,SAB SQ,SAB SQ,SAB SM,SAB SM,12.47389378,0.25,True
ERF FP Equity,FR0014000MR3,Eurofins Scientific SE,Health Care,0.00134222,11.556389,494.2,2019-12-31,ERF FP,ERF FP,ERF FP,ERF FP,8.264907128,0.631578947368421,False
PUM GY Equity,DE0006969603,Puma SE,Consumer Discretionary,0.00133252,82.953552,68.35,2019-12-31,PUM GY,PUM GY,PUM GR,PUM GR,11.15506326,0.46153846153846156,False
ENG SQ Equity,ES0130960018,Enagas SA,Utilities,0.0013301399999999,248.89057,22.74,2019-12-31,ENG SQ,ENG SQ,ENG SM,ENG SM,13.3182052,0.05555555555555555,True
VOW GY Equity,DE0007664005,Volkswagen AG,Consumer Discretionary,0.00132166,32.45988,173.25,2019-12-31,VOW GY,VOW GY,VOW GR,VOW GR,7.259031128,1.0,False
CBK GY Equity,DE000CBK1001,Commerzbank AG,Financials,0.0012990299999999,1001.886107,5.517,2019-12-31,CBK GY,CBK GY,CBK GR,CBK GR,8.128767262,0.9545454545454546,False
PST IM Equity,IT0003796171,Poste Italiane SpA,Financials,0.00124257,522.444,10.12,2019-12-31,PST IM,PST IM,PST IM,PST IM,9.40771319,0.8636363636363636,False
ADP FP Equity,FR0010340141,Aeroports de Paris SA,Industrials,0.00122869,29.688181,176.1,2019-12-31,ADP FP,ADP FP,ADP FP,ADP FP,11.42913194,0.4473684210526316,False
UBI FP Equity,FR0000054470,Ubisoft Entertainment SA,Communication Services,0.00122314,84.515729,61.58,2019-12-31,UBI FP,UBI FP,UBI FP,UBI FP,11.80094786,0.1111111111111111,True
PRY IM Equity,IT0004176001,Prysmian SpA,Industrials,0.00121884,241.329821,21.49,2019-12-31,PRY IM,PRY IM,PRY IM,PRY IM,11.86301457,0.3684210526315789,False
TIT IM Equity,IT0003497168,Telecom Italia SpA/Milano,Communication Services,0.0011928099999999,9121.87355,0.5564,2019-12-31,TIT IM,TIT IM,TIT IM,TIT IM,10.32216373,0.6111111111111112,False
EVK GY Equity,DE000EVNK013,Evonik Industries AG,Materials,0.00119199,186.4,27.21,2019-12-31,EVK GY,EVK GY,EVK GR,EVK GR,12.33999328,0.058823529411764705,True
LXS GY Equity,DE0005470405,LANXESS AG,Materials,0.00116793,83.075459,59.82,2019-12-31,LXS GY,LXS GY,LXS GR,LXS GR,12.30461978,0.11764705882352941,True
TKA GY Equity,DE0007500001,thyssenkrupp AG,Materials,0.00114499,404.645632,12.04,2019-12-31,TKA GY,TKA GY,TKA GR,TKA GR,10.03897977,0.5882352941176471,False
COV FP Equity,FR0000064578,Covivio SA/France,Real Estate,0.0011399,47.927914,101.2,2019-12-31,COV FP,COV FP,COV FP,COV FP,15.66419286,0.14285714285714285,True
TEN IM Equity,LU2598331598,Tenaris SA,Energy,0.0011153299999999,472.2148,10.05,2019-12-31,TEN IM,TEN IM,TEN IM,TEN IM,9.047814223,0.875,False
CPR IM Equity,NL0015435975,Davide Campari-Milano NV,Consumer Staples,0.00111109,580.8,8.14,2019-12-31,CPR IM,CPR IM,CPR IM,CPR IM,11.26300546,0.47058823529411764,False
BIRG ID Equity,IE00BD1RP616,Bank of Ireland Group PLC,Financials,0.0011106,967.964052,4.882,2019-12-31,BIRG ID,BIRG ID,BIRG ID,BIRG ID,9.696515852,0.8409090909090909,False
SEV FP Equity,FR0010613471,Vigie SA,Utilities,0.00108307,341.749418,13.485,2019-12-31,SEV FP,SEV FP,SEV FP,SEV FP,11.98368853,0.4444444444444444,False
AFX GY Equity,DE0005313704,Carl Zeiss Meditec AG,Health Care,0.00107549,40.248257,113.7,2019-12-31,AFX GY,AFX GY,AFX GR,AFX GR,7.237985025,0.8421052631578947,False
SESG FP Equity,LU0088087324,SES SA,Communication Services,0.00107016,364.28472,12.5,2019-12-31,SESG FP,SESG FP,SESG FP,SESG FP,9.429623995,0.7777777777777778,False
G1A GY Equity,DE0006602006,GEA Group AG,Industrials,0.00106293,153.418346,29.48,2019-12-31,G1A GY,G1A GY,G1A GR,G1A GR,14.44319752,0.13157894736842105,True
BKT SQ Equity,ES0113679I37,Bankinter SA,Financials,0.00103491,674.149616,6.532,2019-12-31,BKT SQ,BKT SQ,BKT SM,BKT SM,8.516959681,0.9090909090909091,False
KBX GY Equity,DE000KBX1006,Knorr-Bremse AG,Industrials,0.00103141,48.36,90.75,2019-12-31,KBX GY,KBX GY,KBX GR,KBX GR,12.39505928,0.2894736842105263,True
WRT1V FH Equity,FI0009003727,Wartsila OYJ Abp,Industrials,0.00102734,443.792543,9.85,2019-12-31,WRT1V FH,WRT1V FH,WRT1V FH,WRT1V FH,9.997953007,0.8157894736842105,False
ORNBV FH Equity,FI0009014377,Orion Oyj,Health Care,0.00101294,104.436249,41.27,2019-12-31,ORNBV FH,ORNBV FH,ORNBV FH,ORNBV FH,8.068464416,0.7368421052631579,False
AMUN FP Equity,FR0004125920,Amundi SA,Financials,0.00099406,60.511306,69.9,2019-12-31,AMUN FP,AMUN FP,AMUN FP,AMUN FP,11.91909124,0.3181818181818182,False
LDO IM Equity,IT0003856405,Leonardo SpA,Industrials,0.0009939299999999,404.705277,10.45,2019-12-31,LDO IM,LDO IM,LDO IM,LDO IM,10.8505103,0.5263157894736842,False
DIM FP Equity,FR0013154002,Sartorius Stedim Biotech,Health Care,0.0009599299999999,27.654057,147.7,2019-12-31,DIM FP,DIM FP,DIM FP,DIM FP,6.701745881,0.8947368421052632,False
KGX GY Equity,DE000KGX8881,KION Group AG,Industrials,0.00093967,64.9495,61.56,2019-12-31,KGX GY,KGX GY,KGX GR,KGX GR,10.33088,0.6842105263157895,False
REC IM Equity,IT0003828271,Recordati Industria Chimica e Farmaceutica SpA,Health Care,0.00092324,104.562578,37.57,2019-12-31,REC IM,REC IM,REC IM,REC IM,8.232233379,0.6842105263157895,False
LHA GY Equity,DE0008232125,Deutsche Lufthansa AG,Industrials,0.00091636,237.605365,16.41,2019-12-31,LHA GY,LHA GY,LHA GR,LHA GR,9.114428088,0.9473684210526315,False
PROX BB Equity,BE0003810273,Proximus SADP,Communication Services,0.00091231,152.111311,25.52,2019-12-31,PROX BB,PROX BB,PROX BB,PROX BB,10.76588,0.3888888888888889,False
KN FP Equity,FR0000120685,Natixis SA,Financials,0.0008799,945.923545,3.958,2019-12-31,KN FP,KN FP,KN FP,KN FP,8.365293704,0.9318181818181818,False
SGRE SQ Equity,ES0143416115,Siemens Gamesa Renewable Energy SA,Industrials,0.0008759999999999,238.400184,15.635,2019-12-31,SGRE SQ,SGRE SQ,SGRE SM,SGRE SM,15.83212244,0.05263157894736842,True
JMT PL Equity,PTJMT0AE0001,Jeronimo Martins SGPS SA,Consumer Staples,0.00086755,251.717288,14.665,2019-12-31,JMT PL,JMT PL,JMT PL,JMT PL,13.32359169,0.058823529411764705,True
FRVIA FP Equity,FR0000121147,Forvia SE,Consumer Discretionary,0.00085697,75.919691,48.03,2019-12-31,FRVIA FP,FRVIA FP,FRVIA FP,FRVIA FP,12.15786921,0.34615384615384615,False
UTDI GY Equity,DE0005089031,United Internet AG,Communication Services,0.0008464,123.0,29.28,2019-12-31,UTDI GY,UTDI GY,UTDI GR,UTDI GR,6.450454858,0.9444444444444444,False
BOL FP Equity,FR0000039299,Bollore SE,Communication Services,0.00080567,881.263673,3.89,2019-12-31,BOL FP,BOL FP,BOL FP,BOL FP,6.304585248,1.0,False
VPK NA Equity,NL0009432491,Koninklijke Vopak NV,Energy,0.0007986,70.309487,48.33,2019-12-31,VPK NA,VPK NA,VPK NA,VPK NA,7.086187146,1.0,False
RBI AV Equity,AT0000606306,Raiffeisen Bank International AG,Financials,0.0007789,148.022829,22.39,2019-12-31,RBI AV,RBI AV,RBI AV,RBI AV,11.10491841,0.5909090909090909,False
BIM FP Equity,FR0013280286,BioMerieux,Health Care,0.00077255,41.4267,79.35,2019-12-31,BIM FP,BIM FP,BIM FP,BIM FP,9.42846373,0.5789473684210527,False
MF FP Equity,FR0000121204,Wendel SE,Financials,0.0007545799999999,27.094948,118.5,2019-12-31,MF FP,MF FP,MF FP,MF FP,14.21132113,0.022727272727272728,True
TYRES FH Equity,FI0009005318,Nokian Renkaat Oyj,Consumer Discretionary,0.00075311,125.029575,25.63,2019-12-31,TYRES FH,TYRES FH,TYRES FH,TYRES FH,8.766903859,0.8461538461538461,False
FRA GY Equity,DE0005773303,Fraport AG Frankfurt Airport Services Worldwide,Industrials,0.00074107,41.610917,75.78,2019-12-31,FRA GY,FRA GY,FRA GR,FRA GR,13.30984893,0.21052631578947367,True
VER AV Equity,AT0000746409,Verbund AG,Utilities,0.00071598,68.093474,44.74,2019-12-31,VER AV,VER AV,VER AV,VER AV,12.13375879,0.3888888888888889,False
CNP FP Equity,FR0000120222,CNP Assurances SACA,Financials,0.00071526,171.654619,17.73,2019-12-31,CNP FP,CNP FP,CNP FP,CNP FP,11.10958341,0.5681818181818182,False
SK FP Equity,FR0000121709,SEB SA,Consumer Discretionary,0.00070442,22.638179,132.4,2019-12-31,SK FP,SK FP,SK FP,SK FP,11.11972874,0.5384615384615384,False
IPN FP Equity,FR0010259150,Ipsen SA,Health Care,0.00070026,37.716537,79.0,2019-12-31,IPN FP,IPN FP,IPN FP,IPN FP,9.504445403,0.5263157894736842,False
AM FP Equity,FR0014004L86,Dassault Aviation SA,Industrials,0.00068869,2.504611,1170.0,2019-12-31,AM FP,AM FP,AM FP,AM FP,7.462506813,1.0,False
ICAD FP Equity,FR0000035081,ICADE,Real Estate,0.00068002,29.814296,97.05,2019-12-31,ICAD FP,ICAD FP,ICAD FP,ICAD FP,13.85746069,0.2857142857142857,True
VOE AV Equity,AT0000937503,voestalpine AG,Materials,0.00067807,116.056956,24.86,2019-12-31,VOE AV,VOE AV,VOE AV,VOE AV,8.188878793,0.9411764705882353,False
HOT GY Equity,DE0006070006,HOCHTIEF AG,Industrials,0.00066072,24.726347,113.7,2019-12-31,HOT GY,HOT GY,HOT GR,HOT GR,11.65244119,0.39473684210526316,False
ANDR AV Equity,AT0000730007,ANDRITZ AG,Industrials,0.00065699,72.8,38.4,2019-12-31,ANDR AV,ANDR AV,ANDR AV,ANDR AV,10.05115987,0.7894736842105263,False
B4B GY Equity,DE000BFB0019,METRO AG,Consumer Staples,0.00060725,180.060868,14.35,2019-12-31,B4B GY,B4B GY,B4B GR,B4B GR,12.77151917,0.11764705882352941,True
COLR BB Equity,BE0974256852,Colruyt Group N.V,Consumer Staples,0.00060321,55.220836,46.48,2019-12-31,COLR BB,COLR BB,COLR BB,COLR BB,11.38750261,0.4117647058823529,False
MAP SQ Equity,ES0124244E34,Mapfre SA,Financials,0.00059782,1077.843646,2.36,2019-12-31,MAP SQ,MAP SQ,MAP SM,MAP SM,10.04664922,0.8181818181818182,False
ETL FP Equity,FR0010221234,Eutelsat Communications SACA,Communication Services,0.00059452,174.580976,14.49,2019-12-31,ETL FP,ETL FP,ETL FP,ETL FP,10.85520155,0.2777777777777778,True
AIBG ID Equity,IE00BF0L3536,AIB Group PLC,Financials,0.00059442,814.314371,3.106,2019-12-31,AIBG ID,AIBG ID,AIBG ID,AIBG ID,11.93287019,0.29545454545454547,True
RCO FP Equity,FR0000130395,Remy Cointreau SA,Consumer Staples,0.00058076,22.567404,109.5,2019-12-31,RCO FP,RCO FP,RCO FP,RCO FP,8.802908383,0.8235294117647058,False
RF FP Equity,FR0000121121,Eurazeo SE,Financials,0.00056441,39.369821,61.0,2019-12-31,RF FP,RF FP,RF FP,RF FP,13.51411056,0.045454545454545456,True
DEC FP Equity,FR0000077919,JCDecaux SE,Communication Services,0.0005497599999999,85.125282,27.48,2019-12-31,DEC FP,DEC FP,DEC FP,DEC FP,11.73600382,0.16666666666666666,True
BKIA SQ Equity,ES0113307062,Bankia SA,Financials,0.00054898,1227.808842,1.9025,2019-12-31,BKIA SQ,BKIA SQ,BKIA SM,BKIA SM,10.72810217,0.7045454545454546,False
O2D GY Equity,DE000A1J5RX9,Telefonica Deutschland Holding AG,Communication Services,0.00054192,892.366498,2.584,2019-12-31,O2D GY,O2D GY,O2D GR,O2D GR,10.39840364,0.5555555555555556,False
CO FP Equity,FR001400OKR3,Casino Guichard Perrachon SA,Consumer Staples,0.0005313,54.213115,41.7,2019-12-31,CO FP,CO FP,CO FP,CO FP,8.255364529,0.9411764705882353,False
PIRC IM Equity,IT0005278236,Pirelli & C SpA,Consumer Discretionary,0.0004832,400.0,5.14,2019-12-31,PIRC IM,PIRC IM,PIRC IM,PIRC IM,12.5925982,0.2692307692307692,True
TNET BB Equity,BE0003826436,Telenet Group Holding NV,Communication Services,0.00043587,46.296164,40.06,2019-12-31,TNET BB,TNET BB,TNET BB,TNET BB,8.311706235,0.8888888888888888,False
ASML NA Equity,NL0010273215,ASML Holding NV,Information Technology,0.0323774,425.659415,242.45,2020-03-31,ASML NA,ASML NA,ASML NA,ASML NA,13.34239494,0.3333333333333333,False
SAP GY Equity,DE0007164600,SAP SE,Information Technology,0.03169694,982.803386,102.8,2020-03-31,SAP GY,SAP GY,SAP GR,SAP GR,12.13920004,0.5555555555555556,False
MC FP Equity,FR0000121014,LVMH Moet Hennessy Louis Vuitton SE,Consumer Discretionary,0.02951732,277.987207,338.45,2020-03-31,MC FP,MC FP,MC FP,MC FP,15.49269548,0.07407407407407407,True
SAN FP Equity,FR0000120578,Sanofi SA,Health Care,0.02835322,1127.705065,80.14,2020-03-31,SAN FP,SAN FP,SAN FP,SAN FP,12.96085788,0.3157894736842105,False
TTE FP Equity,FR0000120271,TotalEnergies SE,Energy,0.02664766,2400.053652,35.39,2020-03-31,TTE FP,TTE FP,TTE FP,TTE FP,9.8405233,0.75,False
UNAT NA Equity,NL0000388619,Unilever NV,Consumer Staples,0.02062812,1467.491315,44.805,2020-03-31,UNAT NA,UNAT NA,UNAT NA,UNAT NA,9.512132926,0.7058823529411765,False
ALV GY Equity,DE0008404005,Allianz SE,Financials,0.0205324699999999,417.172859,156.88,2020-03-31,ALV GY,ALV GY,ALV GR,ALV GR,12.51524897,0.23255813953488372,True
OR FP Equity,FR0000120321,L'Oreal SA,Consumer Staples,0.01882246,251.132331,238.9,2020-03-31,OR FP,OR FP,OR FP,OR FP,11.13145546,0.5294117647058824,False
SIE GY Equity,DE0007236101,Siemens AG,Industrials,0.01859313,765.0,77.47,2020-03-31,SIE GY,SIE GY,SIE GR,SIE GR,12.2903563,0.34210526315789475,False
IBE SQ Equity,ES0144580Y14,Iberdrola SA,Utilities,0.01735076,6155.893741,8.984,2020-03-31,IBE SQ,IBE SQ,IBE SM,IBE SM,10.53379258,0.8888888888888888,False
AI FP Equity,FR0000120073,Air Liquide SA,Materials,0.0173113199999999,473.029044,116.65,2020-03-31,AI FP,AI FP,AI FP,AI FP,9.466211463,0.7647058823529411,False
BAYN GY Equity,DE000BAY0017,Bayer AG,Health Care,0.01628927,982.424082,52.85,2020-03-31,BAYN GY,BAYN GY,BAYN GR,BAYN GR,5.350956938,1.0,False
ENEL IM Equity,IT0003128367,Enel SpA,Utilities,0.01617512,8133.343957,6.339,2020-03-31,ENEL IM,ENEL IM,ENEL IM,ENEL IM,11.39053013,0.6111111111111112,False
SU FP Equity,FR0000121972,Schneider Electric SE,Industrials,0.01363024,552.883757,78.58,2020-03-31,SU FP,SU FP,SU FP,SU FP,14.55448734,0.10526315789473684,True
BAS GY Equity,DE000BASF111,BASF SE,Materials,0.01243246,918.478694,43.145,2020-03-31,BAS GY,BAS GY,BAS GR,BAS GR,9.504436296,0.7058823529411765,False
DTE GY Equity,DE0005557508,Deutsche Telekom AG,Communication Services,0.01235357,3333.021017,11.814,2020-03-31,DTE GY,DTE GY,DTE GR,DTE GR,10.69840454,0.4444444444444444,False
DG FP Equity,FR0000125486,Vinci SA,Industrials,0.01216953,514.452036,75.4,2020-03-31,DG FP,DG FP,DG FP,DG FP,10.48962162,0.6052631578947368,False
ADS GY Equity,DE000A1EWWW0,adidas AG,Consumer Discretionary,0.0116517,180.374567,205.9,2020-03-31,ADS GY,ADS GY,ADS GR,ADS GR,11.03421223,0.5555555555555556,False
SAN SQ Equity,ES0113900J37,Banco Santander SA,Financials,0.01156381,16618.114582,2.218,2020-03-31,SAN SQ,SAN SQ,SAN SM,SAN SM,10.85115598,0.6511627906976745,False
BN FP Equity,FR0000120644,Danone SA,Consumer Staples,0.01136043,617.508725,58.64,2020-03-31,BN FP,BN FP,BN FP,BN FP,11.81414749,0.23529411764705882,True
KER FP Equity,FR0000121485,Kering SA,Consumer Discretionary,0.01131245,75.767593,475.9,2020-03-31,KER FP,KER FP,KER FP,KER FP,11.03421223,0.5925925925925926,False
AIR FP Equity,NL0000235190,Airbus SE,Industrials,0.01086503,583.61413,59.34,2020-03-31,AIR FP,AIR FP,AIR FP,AIR FP,11.56071915,0.42105263157894735,False
PHIA NA Equity,NL0000009538,Koninklijke Philips NV,Health Care,0.01048434,905.275077,36.915,2020-03-31,PHIA NA,PHIA NA,PHIA NA,PHIA NA,12.57116426,0.42105263157894735,False
BNP FP Equity,FR0000131104,BNP Paribas SA,Financials,0.00970802,1124.818705,27.51,2020-03-31,BNP FP,BNP FP,BNP FP,BNP FP,11.50298566,0.4418604651162791,False
ABI BB Equity,BE0974293251,Anheuser-Busch InBev SA/NV,Consumer Staples,0.00967436,761.95897,40.47,2020-03-31,ABI BB,ABI BB,ABI BB,ABI BB,7.442193321,1.0,False
PRX NA Equity,NL0013654783,Prosus NV,Consumer Discretionary,0.00965634,487.395621,63.15,2020-03-31,PRX NA,PRX NA,PRX NA,PRX NA,10.89797459,0.6296296296296297,False
CS FP Equity,FR0000120628,AXA SA,Financials,0.00957383,1932.862352,15.788,2020-03-31,CS FP,CS FP,CS FP,CS FP,10.68963652,0.7209302325581395,False
EL FP Equity,FR0000121667,EssilorLuxottica SA,Health Care,0.0087485599999999,283.735661,98.28,2020-03-31,EL FP,EL FP,EL FP,EL FP,7.894426275,0.7894736842105263,False
RI FP Equity,FR0000120693,Pernod Ricard SA,Consumer Staples,0.00862355,212.337274,129.45,2020-03-31,RI FP,RI FP,RI FP,RI FP,11.73501532,0.35294117647058826,False
MUV2 GY Equity,DE0008430026,Muenchener Rueckversicherungs-Gesellschaft AG in Muenchen,Financials,0.0083355,144.317861,184.1,2020-03-31,MUV2 GY,MUV2 GY,MUV2 GR,MUV2 GR,11.56922221,0.4186046511627907,False
SAF FP Equity,FR0000073272,Safran SA,Industrials,0.00822895,327.293514,80.14,2020-03-31,SAF FP,SAF FP,SAF FP,SAF FP,10.39231276,0.6578947368421053,False
ITX SQ Equity,ES0148396007,Industria de Diseno Textil SA,Consumer Discretionary,0.00809708,1090.8275,23.66,2020-03-31,ITX SQ,ITX SQ,ITX SM,ITX SM,13.05574169,0.18518518518518517,True
MBG GY Equity,DE0007100000,Mercedes-Benz Group AG,Consumer Discretionary,0.00785132,909.36183,27.52,2020-03-31,MBG GY,MBG GY,MBG GR,MBG GR,12.0088377,0.37037037037037035,False
DHL GY Equity,DE0005552004,Deutsche Post AG,Industrials,0.0076887799999999,989.205407,24.775,2020-03-31,DHL GY,DHL GY,DHL GR,DHL GR,9.699942599,0.8421052631578947,False
DB1 GY Equity,DE0005810055,Deutsche Boerse AG,Financials,0.0074511099999999,190.0,125.0,2020-03-31,DB1 GY,DB1 GY,DB1 GR,DB1 GR,12.96339738,0.11627906976744186,True
ENI IM Equity,IT0003132476,Eni SpA,Energy,0.00735857,2543.929731,9.22,2020-03-31,ENI IM,ENI IM,ENI IM,ENI IM,11.24488764,0.5,False
AD NA Equity,NL0011794037,Koninklijke Ahold Delhaize NV,Consumer Staples,0.00735038,1100.724959,21.285,2020-03-31,AD NA,AD NA,AD NA,AD NA,11.76815987,0.29411764705882354,True
VNA GY Equity,DE000A1ML7J1,Vonovia SE,Real Estate,0.00725035,515.15993,44.86,2020-03-31,VNA GY,VNA GY,VNA GR,VNA GR,10.50684144,0.8571428571428571,False
ORA FP Equity,FR0000133308,Orange SA,Communication Services,0.00696947,1995.042449,11.135,2020-03-31,ORA FP,ORA FP,ORA FP,ORA FP,9.150305384,0.8333333333333334,False
ISP IM Equity,IT0000072618,Intesa Sanpaolo SpA,Financials,0.00694985,14883.269161,1.4884,2020-03-31,ISP IM,ISP IM,ISP IM,ISP IM,13.47540175,0.06976744186046512,True
EOAN GY Equity,DE000ENAG999,E.ON SE,Utilities,0.0066498999999999,2245.12098,9.441,2020-03-31,EOAN GY,EOAN GY,EOAN GR,EOAN GR,10.69702086,0.7777777777777778,False
RMS FP Equity,FR0000052292,Hermes International SCA,Consumer Discretionary,0.0062478299999999,31.670824,628.8,2020-03-31,RMS FP,RMS FP,RMS FP,RMS FP,15.49269548,0.1111111111111111,True
HEIA NA Equity,NL0000009165,Heineken NV,Consumer Staples,0.00619329,259.201176,76.16,2020-03-31,HEIA NA,HEIA NA,HEIA NA,HEIA NA,9.141340314,0.7647058823529411,False
TEF SQ Equity,ES0178430E18,Telefonica SA,Communication Services,0.00611852,4672.918517,4.1735,2020-03-31,TEF SQ,TEF SQ,TEF SM,TEF SM,10.39840364,0.5,False
BBVA SQ Equity,ES0113211835,Banco Bilbao Vizcaya Argentaria SA,Financials,0.006099,6667.88658,2.9155,2020-03-31,BBVA SQ,BBVA SQ,BBVA SM,BBVA SM,11.26126374,0.4883720930232558,False
DSM NA Equity,NL0000009827,DSM BV,Materials,0.00589108,181.425,103.5,2020-03-31,DSM NA,DSM NA,DSM NA,DSM NA,8.285420472,0.8823529411764706,False
INGA NA Equity,NL0011821202,ING Groep NV,Financials,0.00584528,3896.583234,4.7815,2020-03-31,INGA NA,INGA NA,INGA NA,INGA NA,11.16400831,0.5116279069767442,False
AMS SQ Equity,ES0109067019,Amadeus IT Group SA,Consumer Discretionary,0.00584506,431.268436,43.2,2020-03-31,AMS SQ,AMS SQ,AMS SM,AMS SM,12.62107635,0.2222222222222222,True
DSY FP Equity,FR0014003TT8,Dassault Systemes SE,Information Technology,0.00556799,131.463984,135.0,2020-03-31,DSY FP,DSY FP,DSY FP,DSY FP,15.59484049,0.1111111111111111,True
KNEBV FH Equity,FI0009013403,Kone Oyj,Industrials,0.00550446,339.890361,51.62,2020-03-31,KNEBV FH,KNEBV FH,KNEBV FH,KNEBV FH,10.52162655,0.5789473684210527,False
WKL NA Equity,NL0000395903,Wolters Kluwer NV,Industrials,0.00549725,273.016153,64.18,2020-03-31,WKL NA,WKL NA,WKL NA,WKL NA,10.71295833,0.5526315789473685,False
ENGI FP Equity,FR0010208488,Engie SA,Utilities,0.00539325,1826.463758,9.412,2020-03-31,ENGI FP,ENGI FP,ENGI FP,ENGI FP,10.17258732,0.9444444444444444,False
IFX GY Equity,DE0006231004,Infineon Technologies AG,Information Technology,0.00527035,1250.852537,13.43,2020-03-31,IFX GY,IFX GY,IFX GR,IFX GR,11.12747113,0.6666666666666666,False
KYGA ID Equity,IE0004906560,Kerry Group PLC,Consumer Staples,0.0052428399999999,158.852237,105.2,2020-03-31,KYGA ID,KYGA ID,KYGA ID,KYGA ID,10.72783626,0.6470588235294118,False
NOKIA FH Equity,FI0009000681,Nokia Oyj,Information Technology,0.00507702,5640.536159,2.869,2020-03-31,NOKIA FH,NOKIA FH,NOKIA FH,NOKIA FH,10.61321413,0.8888888888888888,False
VIV FP Equity,FR0000127771,Vivendi SE,Communication Services,0.00507584,828.627451,19.525,2020-03-31,VIV FP,VIV FP,VIV FP,VIV FP,10.79695626,0.3333333333333333,False
